Units Processed,Time (s)
32016,8.600007276982069e-06
32017,8.00006091594696e-07
32018,9.000010322779417e-06
32019,8.199975127354264e-06
32020,8.00006091594696e-07
32021,1.3899989426136017e-05
32022,1.4399993233382702e-05
32023,7.00005330145359e-07
32024,8.400005754083395e-06
32025,7.499998901039362e-06
32026,9.00006853044033e-07
32027,7.599999662488699e-06
32028,8.300004992634058e-06
32029,2.200016751885414e-06
32030,6.799993570894003e-06
32031,1.0100018698722124e-05
32032,8.00006091594696e-07
32033,7.599999662488699e-06
32034,8.800008799880743e-06
32035,8.00006091594696e-07
32036,6.999995093792677e-06
32037,8.00006091594696e-07
32038,5.0000089686363935e-06
32039,4.799978341907263e-06
32040,5.00003807246685e-07
32041,6.89999433234334e-06
32042,6.799993570894003e-06
32043,7.099995855242014e-06
32044,6.00004568696022e-07
32045,5.00003807246685e-07
32046,4.00003045797348e-07
32047,4.00003045797348e-07
32048,1.6999838408082724e-06
32049,4.00003045797348e-07
32050,8.300004992634058e-06
32051,8.500006515532732e-06
32052,8.800008799880743e-06
32053,8.300004992634058e-06
32054,8.500006515532732e-06
32055,8.300004992634058e-06
32056,8.600007276982069e-06
32057,8.400005754083395e-06
32058,8.200004231184721e-06
32059,9.000010322779417e-06
32060,8.400005754083395e-06
32061,5.00003807246685e-07
32062,7.90000194683671e-06
32063,2.1999876480549574e-06
32064,6.00004568696022e-07
32065,8.000002708286047e-06
32066,8.90000956133008e-06
32067,4.00003045797348e-07
32068,1.1999800335615873e-06
32069,5.999754648655653e-07
32070,3.2999960239976645e-06
32071,5.00003807246685e-07
32072,7.299997378140688e-06
32073,8.700008038431406e-06
32074,7.399998139590025e-06
32075,1.7700018361210823e-05
32076,1.580000389367342e-05
32077,1.4999997802078724e-05
32078,1.400010660290718e-06
32079,8.799979696050286e-06
32080,7.700000423938036e-06
32081,7.700000423938036e-06
32082,7.700000423938036e-06
32083,7.599999662488699e-06
32084,6.199989002197981e-06
32085,8.600007276982069e-06
32086,7.00005330145359e-07
32087,9.000010322779417e-06
32088,4.999747034162283e-07
32089,6.999995093792677e-06
32090,8.700008038431406e-06
32091,5.00003807246685e-07
32092,8.700008038431406e-06
32093,5.00003807246685e-07
32094,3.1999952625483274e-06
32095,5.00003807246685e-07
32096,8.400005754083395e-06
32097,2.0999868866056204e-06
32098,4.00003045797348e-07
32099,7.299997378140688e-06
32100,7.399998139590025e-06
32101,4.2000028770416975e-06
32102,4.00003045797348e-07
32103,8.90000956133008e-06
32104,8.700008038431406e-06
32105,8.700008038431406e-06
32106,4.00003045797348e-07
32107,1.3499986380338669e-05
32108,8.90000956133008e-06
32109,1.6400008462369442e-05
32110,1.270000939257443e-05
32111,1.0299991117790341e-05
32112,2.4999899324029684e-06
32113,8.800008799880743e-06
32114,1.200009137392044e-06
32115,1.309998333454132e-05
32116,1.2899981811642647e-05
32117,8.400005754083395e-06
32118,1.6499980119988322e-05
32119,3.100023604929447e-06
32120,1.0599993402138352e-05
32121,1.680001150816679e-05
32122,1.3600016245618463e-05
32123,1.3399985618889332e-05
32124,1.5300000086426735e-05
32125,1.0999792721122503e-06
32126,6.999995093792677e-06
32127,1.5999830793589354e-06
32128,8.100003469735384e-06
32129,1.2800010154023767e-05
32130,1.3899989426136017e-05
32131,1.4899997040629387e-05
32132,1.0299991117790341e-05
32133,1.700012944638729e-06
32134,4.270000499673188e-05
32135,1.1500000255182385e-05
32136,1.279998105019331e-05
32137,7.700000423938036e-06
32138,2.8999929782003164e-06
32139,1.3100012438371778e-05
32140,6.999995093792677e-06
32141,1.3699987903237343e-05
32142,1.4899997040629387e-05
32143,0.00026569998590275645
32144,1.6999838408082724e-06
32145,8.90000956133008e-06
32146,1.1500000255182385e-05
32147,1.300009898841381e-06
32148,7.599999662488699e-06
32149,7.700000423938036e-06
32150,8.500006515532732e-06
32151,8.499977411702275e-06
32152,4.7000066842883825e-06
32153,1.5400000847876072e-05
32154,8.400005754083395e-06
32155,1.3299984857439995e-05
32156,9.000010322779417e-06
32157,6.00004568696022e-07
32158,4.7000066842883825e-06
32159,4.999747034162283e-07
32160,9.800016414374113e-06
32161,8.90000956133008e-06
32162,1.5199999324977398e-05
32163,7.299997378140688e-06
32164,7.499998901039362e-06
32165,8.400005754083395e-06
32166,8.400005754083395e-06
32167,6.00004568696022e-07
32168,7.499998901039362e-06
32169,1.8999853637069464e-06
32170,6.999995093792677e-06
32171,4.3000036384910345e-06
32172,7.299997378140688e-06
32173,8.99998121894896e-06
32174,8.500006515532732e-06
32175,1.5999830793589354e-06
32176,8.600007276982069e-06
32177,5.00003807246685e-07
32178,4.999979864805937e-06
32179,6.999995093792677e-06
32180,4.1000021155923605e-06
32181,7.199996616691351e-06
32182,8.600007276982069e-06
32183,5.00003807246685e-07
32184,3.0999945010989904e-06
32185,4.00003045797348e-07
32186,1.5900004655122757e-05
32187,8.600007276982069e-06
32188,8.100003469735384e-06
32189,8.300004992634058e-06
32190,4.999747034162283e-07
32191,7.90000194683671e-06
32192,1.5900004655122757e-05
32193,9.90001717582345e-06
32194,1.500011421740055e-06
32195,1.100008375942707e-06
32196,1.8699996871873736e-05
32197,5.700014298781753e-06
32198,1.6999838408082724e-06
32199,1.5900004655122757e-05
32200,6.900023436173797e-06
32201,1.300009898841381e-06
32202,7.800001185387373e-06
32203,1.2200005585327744e-05
32204,1.0399991879239678e-05
32205,1.200009137392044e-06
32206,2.2899999748915434e-05
32207,2.3999891709536314e-06
32208,1.4699995517730713e-05
32209,2.0599982235580683e-05
32210,8.90000956133008e-06
32211,8.800008799880743e-06
32212,9.100011084228754e-06
32213,2.300017513334751e-06
32214,7.499998901039362e-06
32215,7.099995855242014e-06
32216,8.300004992634058e-06
32217,6.00004568696022e-07
32218,7.599999662488699e-06
32219,9.600014891475439e-06
32220,9.00006853044033e-07
32221,1.580000389367342e-05
32222,8.100003469735384e-06
32223,1.100008375942707e-06
32224,7.799972081556916e-06
32225,8.599978173151612e-06
32226,6.00004568696022e-07
32227,9.599985787644982e-06
32228,8.600007276982069e-06
32229,1.3899989426136017e-05
32230,8.400005754083395e-06
32231,8.599978173151612e-06
32232,7.00005330145359e-07
32233,8.500006515532732e-06
32234,5.00003807246685e-07
32235,6.00004568696022e-07
32236,1.3999815564602613e-06
32237,3.999739419668913e-07
32238,8.300004992634058e-06
32239,6.500020390376449e-06
32240,7.00005330145359e-07
32241,8.499977411702275e-06
32242,1.5999830793589354e-06
32243,8.999777492135763e-07
32244,5.00003807246685e-07
32245,5.00003807246685e-07
32246,2.4999899324029684e-06
32247,3.5999983083456755e-06
32248,6.00004568696022e-07
32249,1.9999861251562834e-06
32250,4.7000066842883825e-06
32251,1.300009898841381e-06
32252,9.700015652924776e-06
32253,1.400010660290718e-06
32254,3.9000005926936865e-06
32255,4.2000028770416975e-06
32256,5.89998671784997e-06
32257,4.2000028770416975e-06
32258,5.600013537332416e-06
32259,5.199981387704611e-06
32260,6.100017344579101e-06
32261,1.00000761449337e-06
32262,5.499983672052622e-06
32263,1.6999838408082724e-06
32264,1.4699995517730713e-05
32265,1.4099990949034691e-05
32266,9.399984264746308e-06
32267,9.600014891475439e-06
32268,6.89999433234334e-06
32269,5.999754648655653e-07
32270,6.799993570894003e-06
32271,4.799978341907263e-06
32272,5.89998671784997e-06
32273,3.7999998312443495e-06
32274,3.7999998312443495e-06
32275,5.900015821680427e-06
32276,5.00003807246685e-07
32277,8.500006515532732e-06
32278,8.700008038431406e-06
32279,9.000010322779417e-06
32280,4.999747034162283e-07
32281,8.500006515532732e-06
32282,8.300004992634058e-06
32283,7.399998139590025e-06
32284,5.00003807246685e-07
32285,5.00003807246685e-07
32286,3.6999990697950125e-06
32287,5.00003807246685e-07
32288,4.399975296109915e-06
32289,4.3000036384910345e-06
32290,5.2000104915350676e-06
32291,3.3999967854470015e-06
32292,3.999739419668913e-07
32293,5.499983672052622e-06
32294,5.00003807246685e-07
32295,4.699977580457926e-06
32296,5.299982149153948e-06
32297,5.099980626255274e-06
32298,4.5000051613897085e-06
32299,6.999762263149023e-07
32300,3.5999983083456755e-06
32301,5.00003807246685e-07
32302,4.5000051613897085e-06
32303,4.5000051613897085e-06
32304,3.999972250312567e-06
32305,3.2999960239976645e-06
32306,5.00003807246685e-07
32307,2.5999906938523054e-06
32308,4.00003045797348e-07
32309,3.9000005926936865e-06
32310,5.00003807246685e-07
32311,4.699977580457926e-06
32312,5.00003807246685e-07
32313,4.2000028770416975e-06
32314,3.7999998312443495e-06
32315,4.9000082071870565e-06
32316,3.7999998312443495e-06
32317,4.00003045797348e-07
32318,3.6999990697950125e-06
32319,6.00004568696022e-07
32320,3.5999983083456755e-06
32321,5.00003807246685e-07
32322,3.6999990697950125e-06
32323,4.00003045797348e-07
32324,4.799978341907263e-06
32325,5.099980626255274e-06
32326,4.999979864805937e-06
32327,4.499976057559252e-06
32328,5.00003807246685e-07
32329,2.5999906938523054e-06
32330,4.00003045797348e-07
32331,3.6999990697950125e-06
32332,5.00003807246685e-07
32333,2.7999922167509794e-06
32334,4.00003045797348e-07
32335,4.299974534660578e-06
32336,4.0000013541430235e-06
32337,3.3999967854470015e-06
32338,4.2000028770416975e-06
32339,5.00003807246685e-07
32340,8.899980457499623e-06
32341,8.200004231184721e-06
32342,1.800013706088066e-06
32343,4.00003045797348e-07
32344,4.00003045797348e-07
32345,3.7999998312443495e-06
32346,4.00003045797348e-07
32347,4.699977580457926e-06
32348,4.0000013541430235e-06
32349,4.8000074457377195e-06
32350,4.4000043999403715e-06
32351,5.499983672052622e-06
32352,4.8999791033566e-06
32353,4.999979864805937e-06
32354,3.7999998312443495e-06
32355,6.00004568696022e-07
32356,8.69997893460095e-06
32357,8.200004231184721e-06
32358,8.199975127354264e-06
32359,6.699992809444666e-06
32360,5.00003807246685e-07
32361,6.299989763647318e-06
32362,3.9000005926936865e-06
32363,4.6000059228390455e-06
32364,3.4999975468963385e-06
32365,3.4999975468963385e-06
32366,5.00003807246685e-07
32367,5.3000112529844046e-06
32368,4.7000066842883825e-06
32369,4.7000066842883825e-06
32370,3.4999975468963385e-06
32371,3.5999983083456755e-06
32372,4.00003045797348e-07
32373,4.6000059228390455e-06
32374,3.6999990697950125e-06
32375,4.5000051613897085e-06
32376,4.1000021155923605e-06
32377,4.2000028770416975e-06
32378,5.00003807246685e-07
32379,1.3899989426136017e-05
32380,2.0999868866056204e-06
32381,2.5999906938523054e-06
32382,1.0899995686486363e-05
32383,1.500011421740055e-06
32384,5.399982910603285e-06
32385,4.6000059228390455e-06
32386,5.1000097300857306e-06
32387,8.600007276982069e-06
32388,8.800008799880743e-06
32389,7.69997132010758e-06
32390,1.9000144675374031e-06
32391,8.100003469735384e-06
32392,8.300004992634058e-06
32393,5.399982910603285e-06
32394,6.099988240748644e-06
32395,4.8000074457377195e-06
32396,4.2000028770416975e-06
32397,7.00005330145359e-07
32398,1.0899995686486363e-05
32399,1.1399999493733048e-05
32400,2.0999868866056204e-06
32401,9.100011084228754e-06
32402,6.89999433234334e-06
32403,1.800013706088066e-06
32404,4.8000074457377195e-06
32405,4.9000082071870565e-06
32406,7.100024959072471e-06
32407,3.2999960239976645e-06
32408,3.2999960239976645e-06
32409,4.499976057559252e-06
32410,2.7000001864507794e-05
32411,1.200009137392044e-06
32412,6.799993570894003e-06
32413,8.00006091594696e-07
32414,6.599992047995329e-06
32415,9.00006853044033e-07
32416,1.5400000847876072e-05
32417,9.199982741847634e-06
32418,6.00004568696022e-07
32419,5.00003807246685e-07
32420,2.9999937396496534e-06
32421,1.0999792721122503e-06
32422,5.299982149153948e-06
32423,4.3000036384910345e-06
32424,4.699977580457926e-06
32425,3.9000005926936865e-06
32426,3.9000005926936865e-06
32427,5.4000120144337416e-06
32428,5.00003807246685e-07
32429,5.600013537332416e-06
32430,4.2000028770416975e-06
32431,4.499976057559252e-06
32432,3.999972250312567e-06
32433,3.5999983083456755e-06
32434,5.0000089686363935e-06
32435,1.9000144675374031e-06
32436,9.200011845678091e-06
32437,9.800016414374113e-06
32438,6.499991286545992e-06
32439,1.2999807950109243e-06
32440,1.4999823179095984e-06
32441,3.0999945010989904e-06
32442,1.500011421740055e-06
32443,6.999995093792677e-06
32444,4.8000074457377195e-06
32445,6.89999433234334e-06
32446,4.0000013541430235e-06
32447,5.599984433501959e-06
32448,6.200018106028438e-06
32449,7.00005330145359e-07
32450,8.300004992634058e-06
32451,1.0999792721122503e-06
32452,7.00005330145359e-07
32453,1.9000144675374031e-06
32454,7.00005330145359e-07
32455,8.500006515532732e-06
32456,8.500006515532732e-06
32457,8.500006515532732e-06
32458,1.0200019460171461e-05
32459,2.4999899324029684e-06
32460,7.00005330145359e-07
32461,5.00003807246685e-07
32462,3.6999990697950125e-06
32463,4.999747034162283e-07
32464,2.8999929782003164e-06
32465,1.200009137392044e-06
32466,9.399984264746308e-06
32467,8.500006515532732e-06
32468,8.300004992634058e-06
32469,8.300004992634058e-06
32470,1.3399985618889332e-05
32471,8.600007276982069e-06
32472,1.8200022168457508e-05
32473,6.799993570894003e-06
32474,1.600012183189392e-06
32475,4.7000066842883825e-06
32476,8.00006091594696e-07
32477,9.099981980398297e-06
32478,9.100011084228754e-06
32479,1.0299991117790341e-05
32480,8.700008038431406e-06
32481,1.7699989257380366e-05
32482,8.800008799880743e-06
32483,1.750001683831215e-05
32484,1.7799990018829703e-05
32485,1.0299991117790341e-05
32486,8.90000956133008e-06
32487,6.499991286545992e-06
32488,6.999762263149023e-07
32489,4.8999791033566e-06
32490,9.00006853044033e-07
32491,1.1000025551766157e-05
32492,1.5400000847876072e-05
32493,8.69997893460095e-06
32494,1.4999997802078724e-05
32495,1.5199999324977398e-05
32496,1.4699995517730713e-05
32497,1.4699995517730713e-05
32498,1.4899997040629387e-05
32499,1.4299992471933365e-05
32500,1.4499993994832039e-05
32501,1.5199999324977398e-05
32502,1.6099977074190974e-05
32503,4.7000066842883825e-06
32504,1.6999838408082724e-06
32505,1.700012944638729e-06
32506,1.0999792721122503e-06
32507,8.00006091594696e-07
32508,5.2000104915350676e-06
32509,1.9999861251562834e-06
32510,1.1399999493733048e-05
32511,1.3999815564602613e-06
32512,8.00006091594696e-07
32513,1.400010660290718e-06
32514,9.00006853044033e-07
32515,1.8999853637069464e-06
32516,1.4199991710484028e-05
32517,1.400010660290718e-06
32518,8.00006091594696e-07
32519,1.6999838408082724e-06
32520,1.200009137392044e-06
32521,1.5799974789842963e-05
32522,3.7999998312443495e-06
32523,1.7999846022576094e-06
32524,1.6400008462369442e-05
32525,1.6400008462369442e-05
32526,1.4999997802078724e-05
32527,1.2200005585327744e-05
32528,8.500006515532732e-06
32529,7.099995855242014e-06
32530,7.90000194683671e-06
32531,8.099974365904927e-06
32532,8.100003469735384e-06
32533,1.5900004655122757e-05
32534,1.2900010915473104e-05
32535,1.0199990356341004e-05
32536,2.6900001103058457e-05
32537,8.500006515532732e-06
32538,1.6300007700920105e-05
32539,1.719998545013368e-05
32540,1.5099998563528061e-05
32541,7.399998139590025e-06
32542,1.400010660290718e-06
32543,1.00000761449337e-06
32544,2.8999929782003164e-06
32545,6.00004568696022e-07
32546,4.399975296109915e-06
32547,5.00003807246685e-07
32548,6.599992047995329e-06
32549,2.100015990436077e-06
32550,1.3499986380338669e-05
32551,1.3199984095990658e-05
32552,1.3999990187585354e-05
32553,2.3600005079060793e-05
32554,2.3999979021027684e-05
32555,5.099980626255274e-06
32556,9.00006853044033e-07
32557,8.99998121894896e-06
32558,3.1999952625483274e-06
32559,8.00006091594696e-07
32560,7.499998901039362e-06
32561,8.500006515532732e-06
32562,1.0100018698722124e-05
32563,8.600007276982069e-06
32564,8.000002708286047e-06
32565,8.200004231184721e-06
32566,8.400005754083395e-06
32567,8.499977411702275e-06
32568,8.799979696050286e-06
32569,8.200004231184721e-06
32570,7.00005330145359e-07
32571,8.400005754083395e-06
32572,8.500006515532732e-06
32573,8.000002708286047e-06
32574,8.500006515532732e-06
32575,8.099974365904927e-06
32576,8.400005754083395e-06
32577,7.299997378140688e-06
32578,8.300004992634058e-06
32579,5.2000104915350676e-06
32580,5.00003807246685e-07
32581,7.299997378140688e-06
32582,8.400005754083395e-06
32583,8.90000956133008e-06
32584,7.800001185387373e-06
32585,8.299975888803601e-06
32586,7.90000194683671e-06
32587,8.099974365904927e-06
32588,8.200004231184721e-06
32589,7.90000194683671e-06
32590,8.200004231184721e-06
32591,8.199975127354264e-06
32592,8.299975888803601e-06
32593,7.90000194683671e-06
32594,8.100003469735384e-06
32595,8.100003469735384e-06
32596,5.0000089686363935e-06
32597,7.00005330145359e-07
32598,8.700008038431406e-06
32599,8.799979696050286e-06
32600,8.500006515532732e-06
32601,7.800001185387373e-06
32602,7.499998901039362e-06
32603,8.200004231184721e-06
32604,6.999995093792677e-06
32605,8.200004231184721e-06
32606,4.8000074457377195e-06
32607,6.00004568696022e-07
32608,7.90000194683671e-06
32609,5.00003807246685e-07
32610,7.700000423938036e-06
32611,8.599978173151612e-06
32612,8.300004992634058e-06
32613,8.199975127354264e-06
32614,8.000002708286047e-06
32615,5.1000097300857306e-06
32616,5.00003807246685e-07
32617,9.700015652924776e-06
32618,8.700008038431406e-06
32619,9.000010322779417e-06
32620,8.600007276982069e-06
32621,4.2000028770416975e-06
32622,8.899980457499623e-06
32623,8.000002708286047e-06
32624,7.00005330145359e-07
32625,7.599999662488699e-06
32626,7.800001185387373e-06
32627,8.300004992634058e-06
32628,8.600007276982069e-06
32629,7.800001185387373e-06
32630,8.500006515532732e-06
32631,8.599978173151612e-06
32632,8.200004231184721e-06
32633,8.499977411702275e-06
32634,6.500020390376449e-06
32635,5.00003807246685e-07
32636,8.500006515532732e-06
32637,8.600007276982069e-06
32638,7.499998901039362e-06
32639,8.099974365904927e-06
32640,8.499977411702275e-06
32641,8.300004992634058e-06
32642,8.300004992634058e-06
32643,1.400010660290718e-06
32644,1.610000617802143e-05
32645,1.6999983927235007e-05
32646,9.400013368576765e-06
32647,1.9999861251562834e-06
32648,2.440001117065549e-05
32649,8.90000956133008e-06
32650,9.099981980398297e-06
32651,8.100003469735384e-06
32652,2.9999937396496534e-06
32653,7.00005330145359e-07
32654,9.600014891475439e-06
32655,8.400005754083395e-06
32656,8.800008799880743e-06
32657,1.71000137925148e-05
32658,1.610000617802143e-05
32659,8.100003469735384e-06
32660,8.399976650252938e-06
32661,1.2800010154023767e-05
32662,8.599978173151612e-06
32663,8.500006515532732e-06
32664,7.800001185387373e-06
32665,6.00004568696022e-07
32666,7.700000423938036e-06
32667,7.90000194683671e-06
32668,5.900015821680427e-06
32669,5.00003807246685e-07
32670,7.700000423938036e-06
32671,1.9099999917671084e-05
32672,3.5999983083456755e-06
32673,8.999777492135763e-07
32674,1.4999997802078724e-05
32675,1.4399993233382702e-05
32676,1.0899995686486363e-05
32677,1.0099989594891667e-05
32678,1.1099997209385037e-05
32679,9.400013368576765e-06
32680,8.599978173151612e-06
32681,1.7400016076862812e-05
32682,1.7799990018829703e-05
32683,1.1900003300979733e-05
32684,1.379998866468668e-05
32685,4.799978341907263e-06
32686,9.999785106629133e-07
32687,8.499977411702275e-06
32688,8.800008799880743e-06
32689,1.8499995348975062e-05
32690,1.580000389367342e-05
32691,2.120001590810716e-05
32692,1.6299978597089648e-05
32693,2.800021320581436e-06
32694,1.00000761449337e-06
32695,1.7600017599761486e-05
32696,2.2899999748915434e-05
32697,1.580000389367342e-05
32698,8.500006515532732e-06
32699,1.6999838408082724e-06
32700,1.4199991710484028e-05
32701,7.499998901039362e-06
32702,1.3999815564602613e-06
32703,1.300009898841381e-06
32704,7.899972843006253e-06
32705,8.700008038431406e-06
32706,1.8399994587525725e-05
32707,1.819999306462705e-05
32708,8.700008038431406e-06
32709,3.6999990697950125e-06
32710,6.00004568696022e-07
32711,2.600019797682762e-06
32712,9.00006853044033e-07
32713,8.599978173151612e-06
32714,8.500006515532732e-06
32715,7.99997360445559e-06
32716,8.400005754083395e-06
32717,8.000002708286047e-06
32718,1.6799982404336333e-05
32719,1.5900004655122757e-05
32720,1.5099998563528061e-05
32721,1.4199991710484028e-05
32722,1.0500021744519472e-05
32723,1.7999846022576094e-06
32724,1.0500021744519472e-05
32725,1.2399978004395962e-05
32726,7.700000423938036e-06
32727,7.90000194683671e-06
32728,7.299997378140688e-06
32729,9.399984264746308e-06
32730,1.5700003132224083e-05
32731,1.37000170070678e-05
32732,7.90000194683671e-06
32733,8.100003469735384e-06
32734,8.799979696050286e-06
32735,8.200004231184721e-06
32736,2.6999914553016424e-06
32737,8.999777492135763e-07
32738,7.90000194683671e-06
32739,8.600007276982069e-06
32740,8.200004231184721e-06
32741,8.300004992634058e-06
32742,1.6499980119988322e-05
32743,1.0200019460171461e-05
32744,8.600007276982069e-06
32745,8.500006515532732e-06
32746,7.399998139590025e-06
32747,8.400005754083395e-06
32748,8.499977411702275e-06
32749,6.699992809444666e-06
32750,7.00005330145359e-07
32751,8.700008038431406e-06
32752,7.99997360445559e-06
32753,7.90000194683671e-06
32754,7.90000194683671e-06
32755,1.200009137392044e-06
32756,7.599999662488699e-06
32757,7.399998139590025e-06
32758,8.100003469735384e-06
32759,7.90000194683671e-06
32760,7.700000423938036e-06
32761,8.100003469735384e-06
32762,8.299975888803601e-06
32763,2.800021320581436e-06
32764,7.00005330145359e-07
32765,8.400005754083395e-06
32766,7.700000423938036e-06
32767,7.099995855242014e-06
32768,8.400005754083395e-06
32769,7.299997378140688e-06
32770,1.5300000086426735e-05
32771,1.4600023860111833e-05
32772,1.5300000086426735e-05
32773,1.6300007700920105e-05
32774,1.6000005416572094e-05
32775,4.3000036384910345e-06
32776,1.1999800335615873e-06
32777,8.600007276982069e-06
32778,6.999762263149023e-07
32779,0.00010400000610388815
32780,9.199982741847634e-06
32781,8.599978173151612e-06
32782,9.499985026195645e-06
32783,4.3000036384910345e-06
32784,1.9999861251562834e-06
32785,9.099981980398297e-06
32786,1.5300000086426735e-05
32787,1.4699995517730713e-05
32788,1.5100027667358518e-05
32789,1.4899997040629387e-05
32790,1.2299977242946625e-05
32791,1.3899989426136017e-05
32792,1.4499993994832039e-05
32793,1.6000005416572094e-05
32794,1.400010660290718e-06
32795,1.7300015315413475e-05
32796,1.00000761449337e-06
32797,1.4199991710484028e-05
32798,1.4200020814314485e-05
32799,1.4699995517730713e-05
32800,1.4899997040629387e-05
32801,1.5199999324977398e-05
32802,1.5300000086426735e-05
32803,9.199982741847634e-06
32804,7.999769877642393e-07
32805,1.4899997040629387e-05
32806,1.4699995517730713e-05
32807,1.5099998563528061e-05
32808,1.1199997970834374e-05
32809,5.00003807246685e-07
32810,8.200004231184721e-06
32811,3.6999990697950125e-06
32812,5.00003807246685e-07
32813,1.7999991541728377e-05
32814,1.3100012438371778e-05
32815,1.5199999324977398e-05
32816,1.4699995517730713e-05
32817,9.200011845678091e-06
32818,8.500006515532732e-06
32819,2.9999937396496534e-06
32820,6.999762263149023e-07
32821,1.479999627918005e-05
32822,1.4300021575763822e-05
32823,8.100003469735384e-06
32824,8.400005754083395e-06
32825,9.000010322779417e-06
32826,9.499985026195645e-06
32827,1.5900004655122757e-05
32828,4.5000051613897085e-06
32829,6.00004568696022e-07
32830,8.899980457499623e-06
32831,8.700008038431406e-06
32832,8.700008038431406e-06
32833,4.599976819008589e-06
32834,5.999754648655653e-07
32835,8.400005754083395e-06
32836,8.200004231184721e-06
32837,8.300004992634058e-06
32838,5.00003807246685e-07
32839,8.200004231184721e-06
32840,8.300004992634058e-06
32841,8.299975888803601e-06
32842,6.099988240748644e-06
32843,5.00003807246685e-07
32844,9.399984264746308e-06
32845,4.00003045797348e-07
32846,7.499998901039362e-06
32847,8.100003469735384e-06
32848,9.000010322779417e-06
32849,9.199982741847634e-06
32850,5.1000097300857306e-06
32851,1.100008375942707e-06
32852,8.90000956133008e-06
32853,8.599978173151612e-06
32854,1.3999990187585354e-05
32855,8.199975127354264e-06
32856,1.5999830793589354e-06
32857,6.00004568696022e-07
32858,8.000002708286047e-06
32859,3.7999998312443495e-06
32860,5.00003807246685e-07
32861,7.599999662488699e-06
32862,8.300004992634058e-06
32863,8.100003469735384e-06
32864,7.399998139590025e-06
32865,5.00003807246685e-07
32866,4.8000074457377195e-06
32867,9.00006853044033e-07
32868,8.800008799880743e-06
32869,9.000010322779417e-06
32870,1.7700018361210823e-05
32871,9.600014891475439e-06
32872,9.299983503296971e-06
32873,9.600014891475439e-06
32874,4.0000013541430235e-06
32875,2.7999922167509794e-06
32876,3.0999945010989904e-06
32877,8.00006091594696e-07
32878,3.4999975468963385e-06
32879,2.8999929782003164e-06
32880,1.1099997209385037e-05
32881,1.800013706088066e-06
32882,2.8999929782003164e-06
32883,1.100008375942707e-06
32884,1.279998105019331e-05
32885,1.100008375942707e-06
32886,2.4100008886307478e-05
32887,1.400010660290718e-06
32888,2.00001522898674e-06
32889,6.799993570894003e-06
32890,5.00003807246685e-07
32891,4.00003045797348e-07
32892,2.8999929782003164e-06
32893,1.5999830793589354e-06
32894,6.00004568696022e-07
32895,5.399982910603285e-06
32896,6.00004568696022e-07
32897,2.5999906938523054e-06
32898,3.6999990697950125e-06
32899,5.2000104915350676e-06
32900,3.3999967854470015e-06
32901,2.4999899324029684e-06
32902,1.5999830793589354e-06
32903,1.00000761449337e-06
32904,1.9000144675374031e-06
32905,4.6000059228390455e-06
32906,6.00004568696022e-07
32907,6.00004568696022e-07
32908,4.00003045797348e-07
32909,5.00003807246685e-07
32910,1.300009898841381e-06
32911,5.00003807246685e-07
32912,5.00003807246685e-07
32913,1.9000144675374031e-06
32914,8.00006091594696e-07
32915,1.600012183189392e-06
32916,4.00003045797348e-07
32917,2.400018274784088e-06
32918,4.00003045797348e-07
32919,4.00003045797348e-07
32920,2.8999929782003164e-06
32921,3.0999945010989904e-06
32922,1.0999792721122503e-06
32923,1.9999861251562834e-06
32924,3.00002284348011e-06
32925,6.00004568696022e-07
32926,5.00003807246685e-07
32927,4.00003045797348e-07
32928,4.00003045797348e-07
32929,4.0000013541430235e-06
32930,2.6999914553016424e-06
32931,2.300017513334751e-06
32932,1.6999838408082724e-06
32933,3.4999975468963385e-06
32934,1.7999846022576094e-06
32935,9.00006853044033e-07
32936,1.9000144675374031e-06
32937,3.3999967854470015e-06
32938,1.300009898841381e-06
32939,1.300009898841381e-06
32940,7.999769877642393e-07
32941,4.999747034162283e-07
32942,1.800013706088066e-06
32943,5.2000104915350676e-06
32944,7.999769877642393e-07
32945,2.8999929782003164e-06
32946,8.00006091594696e-07
32947,1.400010660290718e-06
32948,4.2000028770416975e-06
32949,1.300009898841381e-06
32950,3.200024366378784e-06
32951,9.00006853044033e-07
32952,1.700012944638729e-06
32953,6.00004568696022e-07
32954,5.00003807246685e-07
32955,5.00003807246685e-07
32956,3.999739419668913e-07
32957,1.400010660290718e-06
32958,5.00003807246685e-07
32959,5.00003807246685e-07
32960,9.000010322779417e-06
32961,7.800001185387373e-06
32962,3.5999983083456755e-06
32963,6.00004568696022e-07
32964,7.90000194683671e-06
32965,8.100003469735384e-06
32966,8.200004231184721e-06
32967,8.600007276982069e-06
32968,8.700008038431406e-06
32969,2.4999899324029684e-06
32970,5.00003807246685e-07
32971,8.500006515532732e-06
32972,8.300004992634058e-06
32973,8.400005754083395e-06
32974,8.600007276982069e-06
32975,1.789999078027904e-05
32976,1.5700003132224083e-05
32977,1.580000389367342e-05
32978,6.700021913275123e-06
32979,1.8999853637069464e-06
32980,2.030000905506313e-05
32981,3.5999983083456755e-06
32982,1.7999846022576094e-06
32983,1.5900004655122757e-05
32984,9.799987310543656e-06
32985,1.6000005416572094e-05
32986,1.5400000847876072e-05
32987,9.299983503296971e-06
32988,1.600012183189392e-06
32989,1.3100012438371778e-05
32990,1.400010660290718e-06
